"YEAR","MONTH","DAY_OF_MONTH","DAY_OF_WEEK","FL_DATE","ORIGIN_AIRPORT_ID","ORIGIN_AIRPORT_SEQ_ID","ORIGIN_CITY_MARKET_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST_AIRPORT_ID","DEST_AIRPORT_SEQ_ID","DEST_CITY_MARKET_ID","DEST","DEST_CITY_NAME","DEST_STATE_ABR",
2017,1,4,3,2017-01-04,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,5,4,2017-01-05,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,6,5,2017-01-06,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,7,6,2017-01-07,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,8,7,2017-01-08,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,15,7,2017-01-15,12451,1245102,31136,"JAX","Jacksonville, FL","FL",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,22,7,2017-01-22,12451,1245102,31136,"JAX","Jacksonville, FL","FL",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,29,7,2017-01-29,12451,1245102,31136,"JAX","Jacksonville, FL","FL",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,1,7,2017-01-01,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,2,1,2017-01-02,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,3,2,2017-01-03,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,4,3,2017-01-04,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,5,4,2017-01-05,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,6,5,2017-01-06,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,7,6,2017-01-07,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12441,1244102,32441,"JAC","Jackson, WY","WY",
2017,1,9,1,2017-01-09,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,10,2,2017-01-10,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,11,3,2017-01-11,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,12,4,2017-01-12,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,13,5,2017-01-13,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,14,6,2017-01-14,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,15,7,2017-01-15,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,16,1,2017-01-16,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,17,2,2017-01-17,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,18,3,2017-01-18,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,19,4,2017-01-19,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,20,5,2017-01-20,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,21,6,2017-01-21,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,22,7,2017-01-22,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,23,1,2017-01-23,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,24,2,2017-01-24,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,25,3,2017-01-25,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,26,4,2017-01-26,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,27,5,2017-01-27,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,28,6,2017-01-28,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,29,7,2017-01-29,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,30,1,2017-01-30,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,31,2,2017-01-31,11503,1150303,31503,"EGE","Eagle, CO","CO",12892,1289204,32575,"LAX","Los Angeles, CA","CA",
2017,1,14,6,2017-01-14,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12889,1288903,32211,"LAS","Las Vegas, NV","NV",
2017,1,21,6,2017-01-21,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12889,1288903,32211,"LAS","Las Vegas, NV","NV",
2017,1,28,6,2017-01-28,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",12889,1288903,32211,"LAS","Las Vegas, NV","NV",
2017,1,1,7,2017-01-01,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,2,1,2017-01-02,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,3,2,2017-01-03,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,4,3,2017-01-04,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,5,4,2017-01-05,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,6,5,2017-01-06,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,7,6,2017-01-07,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,8,7,2017-01-08,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,9,1,2017-01-09,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,10,2,2017-01-10,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,11,3,2017-01-11,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,12,4,2017-01-12,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,13,5,2017-01-13,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,15,7,2017-01-15,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,16,1,2017-01-16,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,17,2,2017-01-17,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,18,3,2017-01-18,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,19,4,2017-01-19,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,20,5,2017-01-20,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,22,7,2017-01-22,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,23,1,2017-01-23,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,24,2,2017-01-24,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,25,3,2017-01-25,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,26,4,2017-01-26,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,27,5,2017-01-27,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,29,7,2017-01-29,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,30,1,2017-01-30,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,31,2,2017-01-31,11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",14679,1467903,33570,"SAN","San Diego, CA","CA",
2017,1,2,1,2017-01-02,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,3,2,2017-01-03,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,4,3,2017-01-04,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,5,4,2017-01-05,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,6,5,2017-01-06,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,7,6,2017-01-07,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,8,7,2017-01-08,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,9,1,2017-01-09,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,10,2,2017-01-10,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,11,3,2017-01-11,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,12,4,2017-01-12,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,13,5,2017-01-13,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,14,6,2017-01-14,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,15,7,2017-01-15,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,16,1,2017-01-16,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,17,2,2017-01-17,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,18,3,2017-01-18,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,19,4,2017-01-19,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,20,5,2017-01-20,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,21,6,2017-01-21,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,22,7,2017-01-22,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,23,1,2017-01-23,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,24,2,2017-01-24,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,25,3,2017-01-25,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,26,4,2017-01-26,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,27,5,2017-01-27,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,28,6,2017-01-28,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,29,7,2017-01-29,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,30,1,2017-01-30,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,31,2,2017-01-31,12892,1289204,32575,"LAX","Los Angeles, CA","CA",11298,1129804,30194,"DFW","Dallas/Fort Worth, TX","TX",
2017,1,1,7,2017-01-01,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,2,1,2017-01-02,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,3,2,2017-01-03,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,4,3,2017-01-04,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,5,4,2017-01-05,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,6,5,2017-01-06,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,7,6,2017-01-07,11278,1127803,30852,"DCA","Washington, DC","VA",13204,1320402,31454,"MCO","Orlando, FL","FL",
2017,1,1,7,2017-01-01,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,2,1,2017-01-02,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,3,2,2017-01-03,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,4,3,2017-01-04,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,5,4,2017-01-05,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,6,5,2017-01-06,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,7,6,2017-01-07,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,8,7,2017-01-08,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,9,1,2017-01-09,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,10,2,2017-01-10,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,11,3,2017-01-11,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,12,4,2017-01-12,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,13,5,2017-01-13,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,15,7,2017-01-15,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,16,1,2017-01-16,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,17,2,2017-01-17,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,18,3,2017-01-18,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,19,4,2017-01-19,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,20,5,2017-01-20,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,21,6,2017-01-21,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,22,7,2017-01-22,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,23,1,2017-01-23,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,24,2,2017-01-24,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,25,3,2017-01-25,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,26,4,2017-01-26,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,27,5,2017-01-27,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,28,6,2017-01-28,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,29,7,2017-01-29,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,30,1,2017-01-30,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,31,2,2017-01-31,13204,1320402,31454,"MCO","Orlando, FL","FL",12953,1295302,31703,"LGA","New York, NY","NY",
2017,1,1,7,2017-01-01,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,2,1,2017-01-02,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,3,2,2017-01-03,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,4,3,2017-01-04,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,5,4,2017-01-05,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,6,5,2017-01-06,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,7,6,2017-01-07,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,8,7,2017-01-08,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,9,1,2017-01-09,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,10,2,2017-01-10,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,11,3,2017-01-11,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,12,4,2017-01-12,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,13,5,2017-01-13,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,15,7,2017-01-15,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,16,1,2017-01-16,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,17,2,2017-01-17,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,18,3,2017-01-18,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,19,4,2017-01-19,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,20,5,2017-01-20,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,22,7,2017-01-22,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,23,1,2017-01-23,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,24,2,2017-01-24,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,25,3,2017-01-25,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,26,4,2017-01-26,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,27,5,2017-01-27,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,29,7,2017-01-29,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,30,1,2017-01-30,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,31,2,2017-01-31,11433,1143302,31295,"DTW","Detroit, MI","MI",13930,1393004,30977,"ORD","Chicago, IL","IL",
2017,1,1,7,2017-01-01,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,2,1,2017-01-02,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,3,2,2017-01-03,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,4,3,2017-01-04,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,5,4,2017-01-05,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,6,5,2017-01-06,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,7,6,2017-01-07,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,8,7,2017-01-08,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,9,1,2017-01-09,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,10,2,2017-01-10,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,11,3,2017-01-11,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,12,4,2017-01-12,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,13,5,2017-01-13,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,15,7,2017-01-15,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,16,1,2017-01-16,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,17,2,2017-01-17,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,18,3,2017-01-18,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,19,4,2017-01-19,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,20,5,2017-01-20,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,22,7,2017-01-22,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,23,1,2017-01-23,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,24,2,2017-01-24,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,25,3,2017-01-25,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,26,4,2017-01-26,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,27,5,2017-01-27,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,29,7,2017-01-29,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
2017,1,30,1,2017-01-30,13930,1393004,30977,"ORD","Chicago, IL","IL",11433,1143302,31295,"DTW","Detroit, MI","MI",
