WBAN	Date	Tie	StationType	SkyCondition	SkyConditionFlag	Visibility	VisibilityFlag	WeatherType	WeatherTypeFlag	DryBulbFarenheit	DryBulbFarenheitFlag	DryBulbCelsius	DryBulbCelsiusFlag	WetBulbFarenheit	WetBulbFarenheitFlag	WetBulbCelsius	WetBulbCelsiusFlag	DewPointFarenheit	DewPointFarenheitFlag	DewPointCelsius	DewPointCelsiusFlag	RelativeHuidity	RelativeHuidityFlag	WindSpeed	WindSpeedFlag	WindDirection	WindDirectionFlag	ValueForWindCharacter	ValueForWindCharacterFlag	StationPressure	StationPressureFlag	PressureTendency	PressureTendencyFlag	PressureChange	PressureChangeFlag	SeaLevelPressure	SeaLevelPressureFlag	RecordType	RecordTypeFlag	HourlyPrecip	HourlyPrecipFlag	Altieter	AltieterFlag
94728	20160101	0051	11	OVC037	 	10.00	 	 	 	42	 	5.6	 	35	 	1.9	 	25	 	-3.9	 	 51	 	 5	 	 	 	 	 	29.91	 	 	 	 	 	30.06	 	AA	 	 	 	30.08	 
94728	20160101	0151	11	OVC036	 	10.00	 	 	 	41	 	5.0	 	35	 	1.5	 	25	 	-3.9	 	 53	 	 3	 	 	 	 	 	29.91	 	 	 	 	 	30.06	 	AA	 	 	 	30.08	 
94728	20160101	0251	11	OVC034	 	10.00	 	 	 	41	 	5.0	 	35	 	1.7	 	26	 	-3.3	 	 55	 	 5	 	280	 	 	 	29.91	 	 	 	 	 	30.05	 	AA	 	 	 	30.08	 
94728	20160101	0351	11	OVC031	 	10.00	 	 	 	41	 	5.0	 	35	 	1.7	 	26	 	-3.3	 	 55	 	 9	 	280	 	 	 	29.91	 	 	 	 	 	30.05	 	AA	 	 	 	30.08	 
94728	20160101	0451	11	OVC044	 	10.00	 	 	 	40	 	4.4	 	35	 	1.4	 	26	 	-3.3	 	 57	 	10	 	270	 	16	 	29.89	 	 	 	 	 	30.03	 	AA	 	 	 	30.06	 
94728	20160101	0551	11	OVC035	 	10.00	 	 	 	40	 	4.4	 	35	 	1.4	 	26	 	-3.3	 	 57	 	 7	 	290	 	 	 	29.90	 	 	 	 	 	30.05	 	AA	 	 	 	30.07	 
94728	20160101	0651	11	OVC036	 	10.00	 	 	 	39	 	3.9	 	34	 	1.1	 	26	 	-3.3	 	 60	 	 0	 	000	 	 	 	29.91	 	 	 	 	 	30.05	 	AA	 	 	 	30.08	 
94728	20160101	0751	11	OVC036	 	10.00	 	 	 	39	 	3.9	 	34	 	0.9	 	25	 	-3.9	 	 57	 	 7	 	280	 	 	 	29.91	 	 	 	 	 	30.05	 	AA	 	 	 	30.08	 
94728	20160101	0851	11	FEW038	 	10.00	 	 	 	39	 	3.9	 	33	 	0.7	 	24	 	-4.4	 	 55	 	 7	 	260	 	 	 	29.92	 	 	 	 	 	30.06	 	AA	 	 	 	30.09	 
94728	20160101	0951	11	OVC035	 	10.00	 	 	 	40	 	4.4	 	34	 	1.2	 	25	 	-3.9	 	 55	 	 5	 	290	 	 	 	29.92	 	 	 	 	 	30.06	 	AA	 	 	 	30.09	 
94728	20160101	1051	11	OVC034	 	10.00	 	 	 	40	 	4.4	 	34	 	1.0	 	24	 	-4.4	 	 53	 	 6	 	 	 	20	 	29.90	 	 	 	 	 	30.04	 	AA	 	 	 	30.07	 
94728	20160101	1151	11	OVC036	 	10.00	 	 	 	40	 	4.4	 	34	 	0.9	 	23	 	-5.0	 	 51	 	 9	 	270	 	 	 	29.87	 	 	 	 	 	30.01	 	AA	 	 	 	30.04	 
94728	20160101	1251	11	OVC037	 	10.00	 	 	 	40	 	4.4	 	34	 	0.9	 	23	 	-5.0	 	 51	 	14	 	280	 	20	 	29.84	 	 	 	 	 	29.98	 	AA	 	 	 	30.01	 
94728	20160101	1351	11	OVC040	 	10.00	 	 	 	40	 	4.4	 	34	 	0.9	 	23	 	-5.0	 	 51	 	 7	 	 	 	22	 	29.83	 	 	 	 	 	29.97	 	AA	 	 	 	30.00	 
94728	20160101	1451	11	BKN039 OVC047	 	10.00	 	 	 	39	 	3.9	 	32	 	0.2	 	21	 	-6.1	 	 48	 	11	 	290	 	26	 	29.83	 	 	 	 	 	29.97	 	AA	 	 	 	30.00	 
94728	20160101	1551	11	OVC060	 	10.00	 	 	 	39	 	3.9	 	32	 	0.1	 	20	 	-6.7	 	 46	 		 		 	 	 	29.83	 	 	 	 	 	29.97	 	AA	 	 	 	30.00	 
94728	20160101	1651	11	CLR	 	10.00	 	 	 	38	 	3.3	 	32	 	-0.2	 	20	 	-6.7	 	 48	 	11	 	280	 	18	 	29.82	 	 	 	 	 	29.97	 	AA	 	 	 	29.99	 
94728	20160101	1751	11	CLR	 	10.00	 	 	 	38	 	3.3	 	32	 	-0.2	 	20	 	-6.7	 	 48	 	 8	 	300	 	20	 	29.84	 	 	 	 	 	29.98	 	AA	 	 	 	30.01	 
94728	20160101	1851	11	FEW060	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.5	 	20	 	-6.7	 	 50	 	13	 	290	 	18	 	29.86	 	 	 	 	 	30.00	 	AA	 	 	 	30.03	 
94728	20160101	1951	11	CLR	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.7	 	19	 	-7.2	 	 48	 	 9	 	280	 	16	 	29.87	 	 	 	 	 	30.02	 	AA	 	 	 	30.04	 
94728	20160101	2051	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.0	 	19	 	-7.2	 	 50	 	 7	 	290	 	 	 	29.88	 	 	 	 	 	30.03	 	AA	 	 	 	30.05	 
94728	20160101	2151	11	CLR	 	10.00	 	 	 	35	 	1.7	 	30	 	-1.2	 	20	 	-6.7	 	 54	 		 		 	 	 	29.88	 	 	 	 	 	30.02	 	AA	 	 	 	30.05	 
94728	20160101	2251	11	CLR	 	10.00	 	 	 	35	 	1.7	 	30	 	-1.3	 	19	 	-7.2	 	 52	 	 6	 	 	 	 	 	29.88	 	 	 	 	 	30.02	 	AA	 	 	 	30.05	 
94728	20160101	2351	11	CLR	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.8	 	16	 	-8.9	 	 46	 	 9	 	270	 	20	 	29.88	 	 	 	 	 	30.03	 	AA	 	 	 	30.05	 
94728	20160102	0051	11	BKN060	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.3	 	15	 	-9.4	 	 46	 	 6	 	 	 	18	 	29.88	 	 	 	 	 	30.02	 	AA	 	 	 	30.05	 
94728	20160102	0151	11	CLR	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.1	 	16	 	-8.9	 	 48	 	 8	 	270	 	16	 	29.88	 	 	 	 	 	30.02	 	AA	 	 	 	30.05	 
94728	20160102	0251	11	CLR	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.0	 	17	 	-8.3	 	 50	 	 8	 	290	 	 	 	29.90	 	 	 	 	 	30.04	 	AA	 	 	 	30.07	 
94728	20160102	0351	11	CLR	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.0	 	17	 	-8.3	 	 50	 	14	 	280	 	21	 	29.88	 	 	 	 	 	30.03	 	AA	 	 	 	30.05	 
94728	20160102	0451	11	CLR	 	10.00	 	 	 	33	 	0.6	 	28	 	-2.2	 	18	 	-7.8	 	 54	 	10	 	280	 	16	 	29.89	 	 	 	 	 	30.03	 	AA	 	 	 	30.06	 
94728	20160102	0551	11	CLR	 	10.00	 	 	 	33	 	0.6	 	28	 	-2.2	 	18	 	-7.8	 	 54	 	 9	 	270	 	 	 	29.90	 	 	 	 	 	30.04	 	AA	 	 	 	30.07	 
94728	20160102	0651	11	SCT060	 	10.00	 	 	 	33	 	0.6	 	28	 	-2.2	 	18	 	-7.8	 	 54	 	 0	 	000	 	 	 	29.91	 	 	 	 	 	30.06	 	AA	 	 	 	30.08	 
94728	20160102	0751	11	OVC050	 	10.00	 	 	 	34	 	1.1	 	29	 	-1.8	 	18	 	-7.8	 	 52	 	 5	 	270	 	 	 	29.92	 	 	 	 	 	30.07	 	AA	 	 	 	30.09	 
94728	20160102	0851	11	OVC045	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.0	 	17	 	-8.3	 	 50	 	 7	 	260	 	 	 	29.94	 	 	 	 	 	30.09	 	AA	 	 	 	30.11	 
94728	20160102	0951	11	OVC044	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.6	 	17	 	-8.3	 	 48	 	 6	 	 	 	 	 	29.95	 	 	 	 	 	30.10	 	AA	 	 	 	30.12	 
94728	20160102	1051	11	OVC043	 	10.00	 	 	 	37	 	2.8	 	30	 	-0.8	 	18	 	-7.8	 	 46	 	 6	 	 	 	 	 	29.93	 	 	 	 	 	30.08	 	AA	 	 	 	30.10	 
94728	20160102	1151	11	SCT041	 	10.00	 	 	 	37	 	2.8	 	30	 	-1.0	 	17	 	-8.3	 	 44	 	 5	 	 	 	16	 	29.90	 	 	 	 	 	30.05	 	AA	 	 	 	30.07	 
94728	20160102	1251	11	SCT043	 	10.00	 	 	 	38	 	3.3	 	31	 	-0.6	 	17	 	-8.3	 	 43	 	 8	 	290	 	 	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160102	1351	11	CLR	 	10.00	 	 	 	39	 	3.9	 	32	 	-0.1	 	18	 	-7.8	 	 43	 	 8	 	250	 	 	 	29.84	 	 	 	 	 	29.99	 	AA	 	 	 	30.01	 
94728	20160102	1451	11	CLR	 	10.00	 	 	 	39	 	3.9	 	32	 	-0.0	 	19	 	-7.2	 	 45	 	 9	 	290	 	17	 	29.83	 	 	 	 	 	29.98	 	AA	 	 	 	30.00	 
94728	20160102	1551	11	OVC046	 	10.00	 	 	 	40	 	4.4	 	33	 	0.2	 	19	 	-7.2	 	 43	 	 7	 	290	 	 	 	29.84	 	 	 	 	 	29.98	 	AA	 	 	 	30.01	 
94728	20160102	1651	11	OVC048	 	10.00	 	 	 	39	 	3.9	 	32	 	-0.1	 	18	 	-7.8	 	 43	 	 7	 	 	 	 	 	29.85	 	 	 	 	 	29.99	 	AA	 	 	 	30.02	 
94728	20160102	1751	11	CLR	 	10.00	 	 	 	37	 	2.8	 	30	 	-1.0	 	17	 	-8.3	 	 44	 	 6	 	310	 	17	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160102	1851	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.3	 	17	 	-8.3	 	 46	 	 0	 	000	 	 	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160102	1951	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.3	 	17	 	-8.3	 	 46	 	 7	 	290	 	 	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160102	2051	11	CLR	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.5	 	18	 	-7.8	 	 50	 	 5	 	240	 	 	 	29.85	 	 	 	 	 	30.00	 	AA	 	 	 	30.02	 
94728	20160102	2151	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-1.1	 	18	 	-7.8	 	 48	 		 		 	 	 	29.83	 	 	 	 	 	29.98	 	AA	 	 	 	30.00	 
94728	20160102	2251	11	CLR	 	10.00	 	 	 	35	 	1.7	 	30	 	-1.3	 	19	 	-7.2	 	 52	 	 7	 	 	 	 	 	29.82	 	 	 	 	 	29.97	 	AA	 	 	 	29.99	 
94728	20160102	2351	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-0.8	 	20	 	-6.7	 	 52	 	 8	 	250	 	 	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160103	0051	11	CLR	 	10.00	 	 	 	35	 	1.7	 	30	 	-1.2	 	20	 	-6.7	 	 54	 	 0	 	000	 	 	 	29.79	 	 	 	 	 	29.93	 	AA	 	 	 	29.96	 
94728	20160103	0151	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-0.8	 	20	 	-6.7	 	 52	 	11	 	260	 	 	 	29.77	 	 	 	 	 	29.91	 	AA	 	 	 	29.94	 
94728	20160103	0251	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-0.8	 	20	 	-6.7	 	 52	 	 7	 	240	 	16	 	29.74	 	 	 	 	 	29.89	 	AA	 	 	 	29.91	 
94728	20160103	0351	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-0.8	 	20	 	-6.7	 	 52	 		 		 	 	 	29.71	 	 	 	 	 	29.86	 	AA	 	 	 	29.88	 
94728	20160103	0451	11	CLR	 	10.00	 	 	 	37	 	2.8	 	31	 	-0.5	 	20	 	-6.7	 	 50	 	 7	 	 	 	24	 	29.71	 	 	 	 	 	29.86	 	AA	 	 	 	29.88	 
94728	20160103	0551	11	CLR	 	10.00	 	 	 	36	 	2.2	 	30	 	-0.8	 	20	 	-6.7	 	 52	 	 5	 	 	 	 	 	29.69	 	 	 	 	 	29.84	 	AA	 	 	 	29.86	 
94728	20160103	0651	11	CLR	 	10.00	 	 	 	35	 	1.7	 	30	 	-1.0	 	21	 	-6.1	 	 57	 	 5	 	250	 	 	 	29.70	 	 	 	 	 	29.85	 	AA	 	 	 	29.87	 
94728	20160103	0751	11	CLR	 	10.00	 	 	 	36	 	2.2	 	31	 	-0.7	 	21	 	-6.1	 	 55	 	 5	 	 	 	 	 	29.70	 	 	 	 	 	29.85	 	AA	 	 	 	29.87	 
94728	20160103	0851	11	CLR	 	10.00	 	 	 	38	 	3.3	 	32	 	-0.0	 	21	 	-6.1	 	 50	 	10	 	240	 	17	 	29.70	 	 	 	 	 	29.85	 	AA	 	 	 	29.87	 
94728	20160103	0951	11	CLR	 	10.00	 	 	 	39	 	3.9	 	32	 	0.2	 	21	 	-6.1	 	 48	 		 		 	 	 	29.71	 	 	 	 	 	29.85	 	AA	 	 	 	29.88	 
94728	20160103	1051	11	CLR	 	10.00	 	 	 	43	 	6.1	 	35	 	1.3	 	20	 	-6.7	 	 40	 	 6	 	 	 	16	 	29.69	 	 	 	 	 	29.83	 	AA	 	 	 	29.86	 
94728	20160103	1151	11	CLR	 	10.00	 	 	 	44	 	6.7	 	35	 	1.5	 	19	 	-7.2	 	 37	 	11	 	290	 	22	 	29.66	 	 	 	 	 	29.80	 	AA	 	 	 	29.83	 
94728	20160103	1251	11	CLR	 	10.00	 	 	 	44	 	6.7	 	35	 	1.7	 	20	 	-6.7	 	 38	 		 		 	 	 	29.64	 	 	 	 	 	29.79	 	AA	 	 	 	29.81	 
94728	20160103	1351	11	CLR	 	10.00	 	 	 	44	 	6.7	 	35	 	1.8	 	21	 	-6.1	 	 40	 	 8	 	280	 	18	 	29.65	 	 	 	 	 	29.80	 	AA	 	 	 	29.82	 
94728	20160103	1451	11	BKN049	 	10.00	 	 	 	42	 	5.6	 	34	 	1.2	 	21	 	-6.1	 	 43	 	10	 	310	 	21	 	29.66	 	 	 	 	 	29.81	 	AA	 	 	 	29.83	 
94728	20160103	1551	11	CLR	 	10.00	 	 	 	41	 	5.0	 	33	 	0.7	 	20	 	-6.7	 	 43	 	 9	 	280	 	16	 	29.67	 	 	 	 	 	29.82	 	AA	 	 	 	29.84	 
94728	20160103	1651	11	OVC049	 	10.00	 	 	 	41	 	5.0	 	34	 	0.9	 	21	 	-6.1	 	 45	 	11	 	290	 	 	 	29.69	 	 	 	 	 	29.83	 	AA	 	 	 	29.86	 
94728	20160103	1751	11	BKN050	 	10.00	 	 	 	41	 	5.0	 	34	 	0.9	 	21	 	-6.1	 	 45	 	 7	 	290	 	 	 	29.71	 	 	 	 	 	29.85	 	AA	 	 	 	29.88	 
94728	20160103	1851	11	CLR	 	10.00	 	 	 	40	 	4.4	 	33	 	0.5	 	21	 	-6.1	 	 47	 	 9	 	280	 	 	 	29.73	 	 	 	 	 	29.88	 	AA	 	 	 	29.90	 
94728	20160103	1951	11	CLR	 	10.00	 	 	 	39	 	3.9	 	33	 	0.4	 	22	 	-5.6	 	 51	 	 8	 	290	 	 	 	29.74	 	 	 	 	 	29.89	 	AA	 	 	 	29.91	 
94728	20160103	2051	11	CLR	 	10.00	 	 	 	38	 	3.3	 	32	 	0.0	 	22	 	-5.6	 	 53	 	10	 	290	 	 	 	29.73	 	 	 	 	 	29.87	 	AA	 	 	 	29.90	 
94728	20160103	2151	11	CLR	 	10.00	 	 	 	37	 	2.8	 	32	 	-0.2	 	22	 	-5.6	 	 55	 	 9	 	280	 	 	 	29.74	 	 	 	 	 	29.88	 	AA	 	 	 	29.91	 
94728	20160103	2251	11	FEW060	 	10.00	 	 	 	37	 	2.8	 	32	 	-0.0	 	23	 	-5.0	 	 57	 	 9	 	280	 	 	 	29.74	 	 	 	 	 	29.88	 	AA	 	 	 	29.91	 
94728	20160103	2351	11	FEW060	 	10.00	 	 	 	36	 	2.2	 	31	 	-0.4	 	23	 	-5.0	 	 59	 	 7	 	 	 	 	 	29.73	 	 	 	 	 	29.88	 	AA	 	 	 	29.90	 
94728	20160104	0051	11	FEW065	 	10.00	 	 	 	36	 	2.2	 	31	 	-0.4	 	23	 	-5.0	 	 59	 	 5	 	 	 	 	 	29.72	 	 	 	 	 	29.87	 	AA	 	 	 	29.89	 
94728	20160104	0151	11	OVC060	 	10.00	 	 	 	36	 	2.2	 	31	 	-0.4	 	23	 	-5.0	 	 59	 	 6	 	 	 	 	 	29.74	 	 	 	 	 	29.88	 	AA	 	 	 	29.91	 
94728	20160104	0251	11	OVC065	 	10.00	 	 	 	35	 	1.7	 	29	 	-1.3	 	19	 	-7.2	 	 52	 	 3	 	 	 	 	 	29.75	 	 	 	 	 	29.89	 	AA	 	 	 	29.92	 
94728	20160104	0351	11	OVC065	 	10.00	 	 	 	34	 	1.1	 	28	 	-2.0	 	17	 	-8.3	 	 50	 	 5	 	 	 	 	 	29.74	 	 	 	 	 	29.89	 	AA	 	 	 	29.91	 
94728	20160104	0451	11	OVC065	 	10.00	 	 	 	33	 	0.6	 	27	 	-2.6	 	15	 	-9.4	 	 48	 	 9	 	310	 	20	 	29.75	 	 	 	 	 	29.90	 	AA	 	 	 	29.92	 
94728	20160104	0551	11	FEW060	 	10.00	 	 	 	31	 	-0.6	 	26	 	-3.3	 	15	 	-9.4	 	 51	 	10	 	310	 	21	 	29.78	 	 	 	 	 	29.93	 	AA	 	 	 	29.95	 
94728	20160104	0651	11	BKN038	 	10.00	 	 	 	30	 	-1.1	 	25	 	-3.8	 	14	 	-10.0	 	 51	 	11	 	310	 	21	 	29.81	 	 	 	 	 	29.96	 	AA	 	 	 	29.98	 
94728	20160104	0751	11	OVC037	 	10.00	 	 	 	29	 	-1.7	 	24	 	-4.3	 	13	 	-10.6	 	 51	 	 7	 	 	 	 	 	29.83	 	 	 	 	 	29.98	 	AA	 	 	 	30.00	 
94728	20160104	0851	11	OVC033	 	10.00	 	 	 	29	 	-1.7	 	24	 	-4.3	 	13	 	-10.6	 	 51	 	 7	 	 	 	 	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160104	0951	11	FEW043	 	10.00	 	 	 	28	 	-2.2	 	22	 	-5.3	 	8	 	-13.3	 	 43	 	 5	 	 	 	 	 	29.89	 	 	 	 	 	30.03	 	AA	 	 	 	30.06	 
94728	20160104	1051	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	22	 	-5.3	 	8	 	-13.3	 	 43	 	11	 	300	 	20	 	29.89	 	 	 	 	 	30.03	 	AA	 	 	 	30.06	 
94728	20160104	1151	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	22	 	-5.6	 	5	 	-15.0	 	 37	 	 9	 	320	 	 	 	29.87	 	 	 	 	 	30.02	 	AA	 	 	 	30.04	 
94728	20160104	1251	11	CLR	 	10.00	 	 	 	30	 	-1.1	 	23	 	-5.1	 	2	 	-16.7	 	 30	 		 		 	 	 	29.86	 	 	 	 	 	30.01	 	AA	 	 	 	30.03	 
94728	20160104	1351	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.0	 	1	 	-17.2	 	 31	 	 5	 	 	 	23	 	29.87	 	 	 	 	 	30.02	 	AA	 	 	 	30.04	 
94728	20160104	1451	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.0	 	-0	 	-17.8	 	 30	 	 6	 	 	 	20	 	29.90	 	 	 	 	 	30.05	 	AA	 	 	 	30.07	 
94728	20160104	1551	11	CLR	 	10.00	 	 	 	26	 	-3.3	 	20	 	-6.3	 	5	 	-15.0	 	 40	 	11	 	040	 	21	 	29.93	 	 	 	 	 	30.08	 	AA	 	 	 	30.10	 
94728	20160104	1651	11	CLR	 	10.00	 	 	 	23	 	-5.0	 	18	 	-7.6	 	4	 	-15.6	 	 44	 	11	 	030	 	22	 	29.98	 	 	 	 	 	30.13	 	AA	 	 	 	30.15	 
94728	20160104	1751	11	CLR	 	10.00	 	 	 	21	 	-6.1	 	17	 	-8.5	 	3	 	-16.1	 	 45	 	13	 	020	 	25	 	30.03	 	 	 	 	 	30.18	 	AA	 	 	 	30.20	 
94728	20160104	1851	11	CLR	 	10.00	 	 	 	20	 	-6.7	 	16	 	-9.0	 	1	 	-17.2	 	 43	 		 		 	 	 	30.08	 	 	 	 	 	30.23	 	AA	 	 	 	30.25	 
94728	20160104	1951	11	OVC050	 	10.00	 	 	 	19	 	-7.2	 	15	 	-9.3	 	2	 	-16.7	 	 47	 	13	 	010	 	24	 	30.11	 	 	 	 	 	30.26	 	AA	 	 	 	30.28	 
94728	20160104	2051	11	FEW055	 	10.00	 	 	 	18	 	-7.8	 	14	 	-9.7	 	2	 	-16.7	 	 49	 	10	 	360	 	25	 	30.14	 	 	 	 	 	30.29	 	AA	 	 	 	30.31	 
94728	20160104	2151	11	CLR	 	10.00	 	 	 	17	 	-8.3	 	13	 	-10.3	 	-0	 	-17.8	 	 47	 	 9	 	350	 	21	 	30.17	 	 	 	 	 	30.31	 	AA	 	 	 	30.34	 
94728	20160104	2251	11	CLR	 	10.00	 	 	 	15	 	-9.4	 	12	 	-11.1	 	-0	 	-17.8	 	 51	 	13	 	010	 	24	 	30.20	 	 	 	 	 	30.35	 	AA	 	 	 	30.37	 
94728	20160104	2351	11	OVC050	 	10.00	 	 	 	15	 	-9.4	 	12	 	-11.1	 	-0	 	-17.8	 	 51	 	 9	 	350	 	24	 	30.22	 	 	 	 	 	30.36	 	AA	 	 	 	30.39	 
94728	20160105	0051	11	CLR	 	10.00	 	 	 	13	 	-10.6	 	10	 	-12.1	 	-1	 	-18.3	 	 53	 	14	 	360	 	24	 	30.23	 	 	 	 	 	30.38	 	AA	 	 	 	30.40	 
94728	20160105	0151	11	CLR	 	10.00	 	 	 	13	 	-10.6	 	10	 	-12.1	 	-1	 	-18.3	 	 53	 	 8	 	020	 	17	 	30.27	 	 	 	 	 	30.42	 	AA	 	 	 	30.44	 
94728	20160105	0251	11	CLR	 	10.00	 	 	 	12	 	-11.1	 	9	 	-12.5	 	-1	 	-18.3	 	 56	 	 5	 	 	 	21	 	30.31	 	 	 	 	 	30.46	 	AA	 	 	 	30.48	 
94728	20160105	0351	11	CLR	 	10.00	 	 	 	12	 	-11.1	 	9	 	-12.6	 	-2	 	-18.9	 	 53	 	 7	 	 	 	23	 	30.32	 	 	 	 	 	30.47	 	AA	 	 	 	30.49	 
94728	20160105	0451	11	CLR	 	10.00	 	 	 	12	 	-11.1	 	9	 	-12.6	 	-3	 	-19.4	 	 51	 	 5	 	 	 	23	 	30.33	 	 	 	 	 	30.48	 	AA	 	 	 	30.50	 
94728	20160105	0551	11	CLR	 	10.00	 	 	 	11	 	-11.7	 	8	 	-13.1	 	-3	 	-19.4	 	 53	 	10	 	030	 	21	 	30.36	 	 	 	 	 	30.51	 	AA	 	 	 	30.53	 
94728	20160105	0651	11	CLR	 	10.00	 	 	 	11	 	-11.7	 	8	 	-13.1	 	-3	 	-19.4	 	 53	 		 		 	 	 	30.39	 	 	 	 	 	30.54	 	AA	 	 	 	30.56	 
94728	20160105	0751	11	CLR	 	10.00	 	 	 	12	 	-11.1	 	9	 	-12.6	 	-2	 	-18.9	 	 53	 	 6	 	 	 	 	 	30.39	 	 	 	 	 	30.54	 	AA	 	 	 	30.56	 
94728	20160105	0851	11	CLR	 	10.00	 	 	 	13	 	-10.6	 	10	 	-12.3	 	-4	 	-20.0	 	 46	 	13	 	350	 	20	 	30.43	 	 	 	 	 	30.58	 	AA	 	 	 	30.60	 
94728	20160105	0951	11	CLR	 	10.00	 	 	 	17	 	-8.3	 	13	 	-10.5	 	-2	 	-18.9	 	 43	 		 		 	 	 	30.45	 	 	 	 	 	30.60	 	AA	 	 	 	30.62	 
94728	20160105	1051	11	CLR	 	10.00	 	 	 	19	 	-7.2	 	14	 	-9.8	 	-4	 	-20.0	 	 36	 	 7	 	 	 	16	 	30.45	 	 	 	 	 	30.60	 	AA	 	 	 	30.62	 
94728	20160105	1151	11	CLR	 	10.00	 	 	 	22	 	-5.6	 	16	 	-8.7	 	-5	 	-20.6	 	 30	 	10	 	040	 	18	 	30.44	 	 	 	 	 	30.59	 	AA	 	 	 	30.61	 
94728	20160105	1251	11	CLR	 	10.00	 	 	 	25	 	-3.9	 	18	 	-7.5	 	-6	 	-21.1	 	 25	 	 7	 	 	 	 	 	30.43	 	 	 	 	 	30.58	 	AA	 	 	 	30.60	 
94728	20160105	1351	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	20	 	-6.8	 	-6	 	-21.1	 	 23	 	 6	 	 	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160105	1451	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.3	 	-4	 	-20.0	 	 24	 	 5	 	300	 	 	 	30.42	 	 	 	 	 	30.57	 	AA	 	 	 	30.59	 
94728	20160105	1551	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.2	 	-3	 	-19.4	 	 26	 	 0	 	000	 	 	 	30.43	 	 	 	 	 	30.59	 	AA	 	 	 	30.60	 
94728	20160105	1651	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.3	 	-4	 	-20.0	 	 24	 	 0	 	000	 	 	 	30.45	 	 	 	 	 	30.60	 	AA	 	 	 	30.62	 
94728	20160105	1751	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	20	 	-6.6	 	-3	 	-19.4	 	 27	 	 0	 	000	 	 	 	30.46	 	 	 	 	 	30.61	 	AA	 	 	 	30.63	 
94728	20160105	1851	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	20	 	-6.6	 	-3	 	-19.4	 	 27	 	 0	 	000	 	 	 	30.47	 	 	 	 	 	30.62	 	AA	 	 	 	30.64	 
94728	20160105	1951	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.1	 	-2	 	-18.9	 	 27	 	 0	 	000	 	 	 	30.47	 	 	 	 	 	30.62	 	AA	 	 	 	30.64	 
94728	20160105	2051	11	CLR	 	10.00	 	 	 	29	 	-1.7	 	22	 	-5.8	 	-2	 	-18.9	 	 26	 	 3	 	290	 	 	 	30.47	 	 	 	 	 	30.61	 	AA	 	 	 	30.64	 
94728	20160105	2151	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.0	 	-0	 	-17.8	 	 30	 	 3	 	 	 	 	 	30.46	 	 	 	 	 	30.61	 	AA	 	 	 	30.63	 
94728	20160105	2251	11	CLR	 	10.00	 	 	 	28	 	-2.2	 	21	 	-6.0	 	-0	 	-17.8	 	 30	 	 0	 	000	 	 	 	30.46	 	 	 	 	 	30.61	 	AA	 	 	 	30.63	 
94728	20160105	2351	11	CLR	 	10.00	 	 	 	27	 	-2.8	 	21	 	-6.3	 	1	 	-17.2	 	 32	 	 3	 	280	 	 	 	30.44	 	 	 	 	 	30.59	 	AA	 	 	 	30.61	 
